file1,"cod_event;cod_event_in;volcan;est;componente;id_cl;algo_detecion_id;fecha_pick;analista;snr;label_event;c_label;descripcion;prom_ruido_fondo;inicio;fin;largo;prob_vt;prob_lp;prob_tr;prob_ot; 
FREZ05-01-2018_00:01:07.991;1;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.000787;737065.001065;44.162015;0.277270;0.195169;0.125524;0.402037; 
FREZ05-01-2018_00:17:32.254;2;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.012179;737065.012514;44.162015;0.333313;0.146607;0.068855;0.451225; 
FREZ05-01-2018_00:30:00.502;3;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.020839;737065.021034;86.499223;0.056387;0.351310;0.534003;0.058300; 
FREZ05-01-2018_00:30:52.286;4;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.021438;737065.021589;88.352853;0.154242;0.208087;0.471226;0.166444; 
FREZ05-01-2018_00:31:31.398;5;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.021891;737065.022109;72.691340;0.135160;0.226801;0.425070;0.212969; 
FREZ05-01-2018_00:35:47.568;6;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.024856;737065.025026;34.266194;0.020506;0.532629;0.303068;0.143797; 
FREZ05-01-2018_00:44:36.288;7;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.030976;737065.031415;44.162015;0.110106;0.476312;0.285888;0.127694; 
FREZ05-01-2018_00:45:35.847;8;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.031665;737065.031823;91.506763;0.379925;0.107065;0.103173;0.409837; 
FREZ05-01-2018_00:51:58.090;9;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.036089;737065.036434;44.162015;0.094676;0.564549;0.218067;0.122708; 
FREZ05-01-2018_00:55:08.587;10;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.038294;737065.038493;97.481765;0.012281;0.220744;0.500104;0.266871; 
FREZ05-01-2018_00:56:01.894;11;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.038911;737065.039016;79.665741;0.242876;0.207899;0.006201;0.543025; 
FREZ05-01-2018_00:58:28.888;12;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.040612;737065.040763;34.266194;0.019165;0.513039;0.307703;0.160094; 
FREZ05-01-2018_01:00:29.481;13;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.042008;737065.042251;44.162015;0.023445;0.305144;0.504507;0.166904; 
FREZ05-01-2018_01:03:52.814;14;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.044361;737065.044692;44.162015;0.203279;0.321219;0.056556;0.418946; 
FREZ05-01-2018_01:09:04.403;15;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.047968;737065.048072;90.176317;0.054965;0.355827;0.502231;0.086978; 
FREZ05-01-2018_01:18:45.102;16;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.054689;737065.055485;98.987314;0.263526;0.160402;0.085645;0.490426; 
FREZ05-01-2018_01:23:45.906;17;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.058170;737065.058290;34.266194;0.133494;0.469978;0.239227;0.157301; 
FREZ05-01-2018_01:31:15.677;18;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.063376;737065.063660;68.128700;0.347989;0.060217;0.033781;0.558013; 
FREZ05-01-2018_01:39:57.275;19;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.069413;737065.069743;44.162015;0.235965;0.165002;0.027131;0.571902; 
FREZ05-01-2018_01:46:23.944;20;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.073888;737065.074154;90.374932;0.263404;0.178680;0.132561;0.425355; 
FREZ05-01-2018_01:47:26.784;21;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.074616;737065.074907;62.795519;0.071237;0.351110;0.465022;0.112631; 
FREZ05-01-2018_01:49:54.977;22;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.076331;737065.076468;98.885376;0.076612;0.335211;0.440667;0.147510; 
FREZ05-01-2018_01:50:25.611;23;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.076685;737065.076925;71.898162;0.143248;0.201772;0.451176;0.203804; 
FREZ05-01-2018_01:50:57.675;24;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.077056;737065.077185;88.352853;0.343026;0.037518;0.027934;0.591522; 
FREZ05-01-2018_01:51:38.542;25;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.077529;737065.077717;97.367240;0.020361;0.352747;0.588308;0.038583; 
FREZ05-01-2018_01:52:25.844;26;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.078077;737065.078255;98.363326;0.045318;0.356432;0.524184;0.074066; 
FREZ05-01-2018_01:53:22.875;27;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.078737;737065.078895;23.264663;0.106123;0.422872;0.346222;0.124783; 
FREZ05-01-2018_02:01:39.002;28;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.084479;737065.084731;98.987314;0.015061;0.389075;0.476195;0.119668; 
FREZ05-01-2018_02:02:13.950;29;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.084884;737065.085587;98.987314;0.048253;0.397616;0.435167;0.118965; 
FREZ05-01-2018_02:03:17.130;30;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.085615;737065.086047;71.898162;0.068105;0.209472;0.407770;0.314653; 
FREZ05-01-2018_02:04:54.786;31;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.086745;737065.086947;34.266194;0.102476;0.418742;0.371421;0.107361; 
FREZ05-01-2018_02:12:49.628;32;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.092241;737065.092514;98.363326;0.010597;0.249737;0.582111;0.157555; 
FREZ05-01-2018_02:13:39.204;33;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.092815;737065.093041;62.795519;0.029845;0.389451;0.548827;0.031877; 
FREZ05-01-2018_02:17:05.629;34;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.095204;737065.095423;34.266194;0.079109;0.496094;0.300594;0.124203; 
FREZ05-01-2018_02:29:32.646;35;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.103850;737065.104176;44.162015;0.084838;0.536130;0.205112;0.173921; 
FREZ05-01-2018_02:36:27.689;36;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.108654;737065.108758;23.264663;0.220735;0.131549;0.060428;0.587288; 
FREZ05-01-2018_02:41:27.333;37;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.112122;737065.112306;34.266194;0.065710;0.487181;0.344082;0.103027; 
FREZ05-01-2018_02:47:07.349;38;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.116057;737065.116452;44.162015;0.107938;0.527143;0.226074;0.138846; 
FREZ05-01-2018_02:48:41.176;39;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.117143;737065.117248;53.587767;0.105858;0.298835;0.466718;0.128589; 
FREZ05-01-2018_02:51:34.629;40;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.119151;737065.119337;56.568620;0.049833;0.305273;0.529374;0.115520; 
FREZ05-01-2018_03:07:44.730;41;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.130379;737065.130751;44.162015;0.057381;0.406597;0.394258;0.141763; 
FREZ05-01-2018_03:10:32.700;42;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.132323;737065.132805;92.877049;0.103936;0.213563;0.513005;0.169496; 
FREZ05-01-2018_03:11:37.210;43;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.133069;737065.133467;95.382473;0.124799;0.223013;0.504995;0.147194; 
FREZ05-01-2018_03:12:29.315;44;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.133673;737065.134241;62.795519;0.098174;0.245674;0.528401;0.127752; 
FREZ05-01-2018_03:16:42.708;45;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.136605;737065.136917;98.987314;0.012323;0.266947;0.534123;0.186607; 
FREZ05-01-2018_03:17:18.813;46;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.137023;737065.137313;98.679068;0.092739;0.377191;0.418069;0.112001; 
FREZ05-01-2018_03:17:52.846;47;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.137417;737065.138113;80.949181;0.121390;0.239888;0.498165;0.140557; 
FREZ05-01-2018_03:20:42.391;48;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.139380;737065.139880;91.506763;0.082925;0.248711;0.436509;0.231856; 
FREZ05-01-2018_03:21:54.611;49;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.140215;737065.140526;53.587767;0.042830;0.364986;0.530566;0.061617; 
FREZ05-01-2018_03:23:55.855;50;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.141619;737065.142025;97.251695;0.046791;0.291219;0.578672;0.083318; 
FREZ05-01-2018_03:24:33.494;51;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.142054;737065.142159;89.974615;0.044769;0.273680;0.560814;0.120737; 
FREZ05-01-2018_03:26:08.967;52;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.143159;737065.143842;80.949181;0.137808;0.268236;0.450189;0.143768; 
FREZ05-01-2018_03:30:10.523;53;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.145955;737065.146967;98.987314;0.017551;0.345274;0.543281;0.093894; 
FREZ05-01-2018_03:33:07.674;54;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.148005;737065.148182;69.178505;0.007767;0.306316;0.477432;0.208485; 
FREZ05-01-2018_03:37:59.702;55;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.151385;737065.151676;44.162015;0.088902;0.230285;0.528458;0.152355; 
FREZ05-01-2018_03:41:18.940;56;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.153691;737065.153876;34.266194;0.000754;0.584913;0.330762;0.083571; 
FREZ05-01-2018_03:46:37.964;57;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.157384;737065.157696;44.162015;0.136690;0.285731;0.401886;0.175693; 
FREZ05-01-2018_03:54:55.185;58;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.163139;737065.163342;34.266194;0.212966;0.114989;0.113965;0.558080; 
FREZ05-01-2018_04:01:33.493;59;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.167749;737065.167914;61.032237;0.107586;0.292198;0.409716;0.190500; 
FREZ05-01-2018_04:07:59.555;60;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.172217;737065.172545;44.162015;0.019158;0.569640;0.363644;0.047558; 
FREZ05-01-2018_04:16:30.756;61;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.178134;737065.178551;95.515816;0.030530;0.355440;0.417963;0.196067; 
FREZ05-01-2018_04:17:31.995;62;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.178843;737065.179338;97.707830;0.002522;0.235547;0.407061;0.354870; 
FREZ05-01-2018_04:18:22.985;63;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.179433;737065.181087;98.987314;0.086541;0.293016;0.490210;0.130233; 
FREZ05-01-2018_04:22:21.350;64;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.182192;737065.182846;80.949181;0.037579;0.220467;0.574583;0.167371; 
FREZ05-01-2018_04:30:17.971;65;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.187708;737065.188059;95.515816;0.005371;0.291942;0.467844;0.234843; 
FREZ05-01-2018_04:31:13.568;66;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.188351;737065.188560;98.202528;0.094212;0.224162;0.503617;0.178008; 
FREZ05-01-2018_04:31:56.356;67;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.188847;737065.189224;53.587767;0.001048;0.335512;0.461944;0.201496; 
FREZ05-01-2018_04:33:08.156;68;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.189678;737065.190574;89.974615;0.034213;0.233010;0.401492;0.331285; 
FREZ05-01-2018_04:38:17.601;69;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.193259;737065.193613;97.367240;0.133765;0.301102;0.419233;0.145899; 
FREZ05-01-2018_04:39:01.965;70;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.193773;737065.194445;91.506763;0.091162;0.208120;0.549990;0.150728; 
FREZ05-01-2018_04:40:03.993;71;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.194491;737065.195402;89.974615;0.089871;0.257085;0.440540;0.212503; 
FREZ05-01-2018_04:42:10.000;72;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.195949;737065.196152;62.795519;0.000302;0.326441;0.450018;0.223240; 
FREZ05-01-2018_04:47:43.730;73;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.199812;737065.199935;90.176317;0.022236;0.297508;0.563011;0.117245; 
FREZ05-01-2018_04:51:13.629;74;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.202241;737065.203028;89.949181;0.092999;0.354547;0.415580;0.136874; 
FREZ05-01-2018_04:53:02.484;75;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.203501;737065.204004;89.974615;0.023043;0.323293;0.423632;0.230032; 
FREZ05-01-2018_04:53:47.014;76;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.204016;737065.204121;44.162015;0.075137;0.244415;0.509652;0.170796; 
FREZ05-01-2018_05:04:26.487;77;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.211418;737065.211565;23.264663;0.200112;0.268766;0.102025;0.429097; 
FREZ05-01-2018_05:19:38.633;78;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.221975;737065.222225;34.266194;0.065422;0.454516;0.364585;0.115478; 
FREZ05-01-2018_05:31:39.228;79;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.230315;737065.230793;44.162015;0.107106;0.525344;0.221091;0.146459; 
FREZ05-01-2018_05:34:31.766;80;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.232312;737065.232676;53.587767;0.005178;0.393631;0.581330;0.019861; 
FREZ05-01-2018_05:38:13.453;81;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.234878;737065.235254;95.515816;0.088638;0.369457;0.405037;0.136868; 
FREZ05-01-2018_05:39:05.233;82;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.235477;737065.236669;98.987314;0.050166;0.299352;0.453776;0.196706; 
FREZ05-01-2018_05:50:47.676;83;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.243607;737065.244289;80.949181;0.377658;0.065610;0.034989;0.521743; 
FREZ05-01-2018_05:52:23.557;84;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.244717;737065.245385;71.795519;0.156282;0.235192;0.447328;0.161199; 
FREZ05-01-2018_06:01:14.777;85;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.250865;737065.251188;97.481765;0.026624;0.342466;0.534022;0.096887; 
FREZ05-01-2018_06:01:58.323;86;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.251369;737065.251671;53.587767;0.082766;0.237787;0.415218;0.264230; 
FREZ05-01-2018_06:04:10.112;87;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.252895;737065.253072;34.266194;0.011812;0.422432;0.345040;0.220716; 
FREZ05-01-2018_06:05:19.361;88;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.253696;737065.254191;62.795519;0.078996;0.242796;0.593380;0.084827; 
FREZ05-01-2018_06:06:57.360;89;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.254830;737065.255189;62.795519;0.044601;0.385964;0.486439;0.082997; 
FREZ05-01-2018_06:09:16.779;90;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.256444;737065.256925;44.162015;0.107249;0.514977;0.257748;0.120026; 
FREZ05-01-2018_06:10:12.425;91;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.257088;737065.257192;79.438936;0.107584;0.212670;0.462377;0.217369; 
FREZ05-01-2018_06:15:28.163;92;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.260743;737065.261124;44.162015;0.047460;0.443450;0.394405;0.114685; 
FREZ05-01-2018_06:35:06.980;93;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.274386;737065.275431;97.707830;0.002976;0.380212;0.501792;0.115020; 
FREZ05-01-2018_06:37:52.688;94;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.276304;737065.276630;44.162015;0.112840;0.258165;0.483840;0.145154; 
FREZ05-01-2018_06:41:26.906;95;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.278784;737065.279181;53.587767;0.104851;0.257297;0.516018;0.121834; 
FREZ05-01-2018_06:44:05.275;96;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.280617;737065.280937;44.162015;0.089484;0.225630;0.579435;0.105450; 
FREZ05-01-2018_06:49:01.889;97;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.284050;737065.284193;34.266194;0.076045;0.488489;0.348450;0.087016; 
FREZ05-01-2018_06:51:53.570;98;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.286037;737065.286827;83.856714;0.007072;0.369250;0.520296;0.103381; 
FREZ05-01-2018_06:53:43.862;99;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.287313;737065.287753;44.162015;0.053983;0.517778;0.358854;0.069384; 
FREZ05-01-2018_06:56:56.161;100;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.289539;737065.289713;34.266194;0.014199;0.563246;0.351653;0.070901; 
FREZ05-01-2018_07:00:05.642;101;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.291732;737065.292729;98.987314;0.050617;0.205787;0.448564;0.295032; 
FREZ05-01-2018_07:03:57.547;102;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.294416;737065.294642;74.815947;0.044759;0.300896;0.544987;0.109358; 
FREZ05-01-2018_07:09:37.891;103;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.298355;737065.298734;44.162015;0.017232;0.555427;0.330202;0.097139; 
FREZ05-01-2018_07:11:26.367;104;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.299611;737065.300353;80.949181;0.136200;0.214160;0.402050;0.247589; 
FREZ05-01-2018_07:13:06.580;105;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.300771;737065.300944;98.256349;0.035412;0.343644;0.527648;0.093295; 
FREZ05-01-2018_07:19:03.660;106;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.304903;737065.305321;44.162015;0.056061;0.487603;0.387492;0.068845; 
FREZ05-01-2018_07:19:42.521;107;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.305353;737065.305499;98.587767;0.032959;0.344425;0.419485;0.203131; 
FREZ05-01-2018_07:20:11.647;108;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.305690;737065.306302;91.506763;0.064956;0.312990;0.538796;0.083257; 
FREZ05-01-2018_07:21:12.605;109;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.306396;737065.307111;80.949181;0.063888;0.267922;0.526021;0.142169; 
FREZ05-01-2018_07:32:05.766;110;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.313956;737065.314574;62.795519;0.268151;0.166851;0.128039;0.436959; 
FREZ05-01-2018_07:35:04.960;111;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.316030;737065.316299;62.795519;0.062903;0.335047;0.496441;0.105609; 
FREZ05-01-2018_07:35:36.811;112;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.316398;737065.316503;80.535305;0.009922;0.331445;0.587323;0.071310; 
FREZ05-01-2018_07:37:27.102;113;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.317675;737065.317862;98.795519;0.052972;0.247148;0.505980;0.193899; 
FREZ05-01-2018_07:37:47.886;114;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.317915;737065.319201;98.974615;0.081622;0.311912;0.520010;0.086456; 
FREZ05-01-2018_07:41:30.576;115;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.320493;737065.320762;69.178505;0.048224;0.212815;0.501317;0.237644; 
FREZ05-01-2018_07:42:05.672;116;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.320899;737065.321004;34.266194;0.312228;0.158986;0.047434;0.481352; 
FREZ05-01-2018_07:51:29.701;117;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.327427;737065.327795;44.162015;0.000577;0.416296;0.269375;0.313752; 
FREZ05-01-2018_07:53:32.139;118;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.328844;737065.329099;80.949181;0.102650;0.281232;0.464044;0.152075; 
FREZ05-01-2018_07:59:53.081;119;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.333253;737065.333614;44.162015;0.067780;0.517346;0.320591;0.094283; 
FREZ05-01-2018_08:03:29.380;120;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.335757;737065.335861;23.264663;0.056830;0.467240;0.372952;0.102978; 
FREZ05-01-2018_08:24:43.842;121;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.350507;737065.350614;70.609410;0.366188;0.090333;0.073545;0.469934; 
FREZ05-01-2018_08:29:17.200;122;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.353671;737065.353776;98.256349;0.037101;0.275054;0.561007;0.126838; 
FREZ05-01-2018_08:46:45.557;123;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.365805;737065.366071;34.266194;0.213714;0.198695;0.082266;0.505325; 
FREZ05-01-2018_08:54:06.204;124;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.370905;737065.371044;23.264663;0.011448;0.556878;0.397873;0.033801; 
FREZ05-01-2018_08:59:18.200;125;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.374516;737065.374861;44.162015;0.073830;0.438912;0.233635;0.253623; 
FREZ05-01-2018_09:16:18.582;126;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.386326;737065.386703;44.162015;0.229052;0.110809;0.095191;0.564948; 
FREZ05-01-2018_09:21:54.358;127;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.390212;737065.390389;34.266194;0.099141;0.542931;0.222772;0.135156; 
FREZ05-01-2018_09:31:43.711;128;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.397034;737065.397419;44.162015;0.066276;0.525584;0.262989;0.145151; 
FREZ05-01-2018_09:41:48.492;129;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.404033;737065.404372;92.877049;0.042311;0.267632;0.534962;0.155095; 
FREZ05-01-2018_09:42:22.448;130;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.404426;737065.404577;62.795519;0.003430;0.398282;0.590928;0.007360; 
FREZ05-01-2018_09:58:21.398;131;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.415525;737065.415771;34.266194;0.285040;0.152730;0.103296;0.458935; 
FREZ05-01-2018_10:11:06.914;132;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.424386;737065.424632;34.266194;0.021087;0.419484;0.368711;0.190718; 
FREZ05-01-2018_10:12:31.097;133;99;FRE;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.425360;737065.425684;44.162015;0.001298;0.502795;0.284965;0.210942; 
FREZ05-01-2018_10:14:56.823;134;99;FRE;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.427046;737065.427274;98.987314;0.158350;0.255132;0.403527;0.182991; 
FREZ05-01-2018_10:15:41.231;135;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.427560;737065.427788;62.795519;0.382695;0.115640;0.069815;0.431851; 
FREZ05-01-2018_10:16:02.266;136;99;FRE;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.427804;737065.427908;34.266194;0.232823;0.143479;0.116160;0.507538; 
